# emoji-candidate-symbols.txt
# Date: 2016-08-27
#
# Filter:
# General Category = Other_Symbol (So), 
# Bidirectional Category = Other_Neutral (ON),
# Script = Common,
# Emoji = No
#
# 1989 code points as of Unicode 9.0 and Emoji 4.0
#
# Format: 
# codepoint ; property(=Yes) # comments 
#
# Characters and sequences are listed in code point order.
# Users should be shown a more natural order.
#
1F737 ; ideograph # 🜷
1F738 ; ideograph # 🜸
1F739 ; ideograph # 🜹
1F73A ; ideograph # 🜺
1F73B ; ideograph # 🜻
1F73C ; ideograph # 🜼
1F73D ; ideograph # 🜽
1F73E ; ideograph # 🜾
1F73F ; ideograph # 🜿
1F740 ; ideograph # 🝀
1F741 ; ideograph # 🝁
1F742 ; ideograph # 🝂
1F743 ; ideograph # 🝃
1F744 ; ideograph # 🝄
1F745 ; ideograph # 🝅
1F746 ; ideograph # 🝆
1F747 ; ideograph # 🝇
1F748 ; letter-like # 🝈
1F749 ; letter-like # 🝉
1F74A ; ideograph # 🝊
1F74B ; ideograph # 🝋
1F74C ; letter-like # 🝌
1F74D ; letter-like # 🝍
1F74E ; ideograph # 🝎
1F74F ; ideograph # 🝏
1F750 ; ideograph # 🝐
1F751 ; ideograph # 🝑
1F752 ; ideograph # 🝒
1F753 ; ideograph # 🝓
1F754 ; ideograph # 🝔
1F755 ; ideograph # 🝕
1F756 ; ideograph # 🝖
1F757 ; ideograph # 🝗
1F758 ; ideograph # 🝘
1F759 ; ideograph # 🝙
1F75A ; ideograph # 🝚
1F75B ; letter-like # 🝛
1F75C ; letter-like # 🝜
1F75D ; ideograph # 🝝
1F75E ; ideograph # 🝞
1F75F ; ideograph # 🝟
1F760 ; ideograph # 🝠
1F761 ; ideograph # 🝡
1F762 ; ideograph # 🝢
1F763 ; ideograph # 🝣
1F764 ; ideograph # 🝤
1F765 ; ideograph # 🝥
1F766 ; ideograph # 🝦
1F767 ; ideograph # 🝧
1F768 ; ideograph # 🝨
1F769 ; ideograph # 🝩
1F76A ; ideograph # 🝪
1F76B ; letter-like # 🝫
1F76C ; letter-like # 🝬
1F76D ; ideograph # 🝭
1F76E ; ideograph # 🝮
1F76F ; ideograph # 🝯
1F770 ; ideograph # 🝰
1F771 ; ideograph # 🝱
1F772 ; letter-like # 🝲
1F773 ; letter-like # 🝳
1F780 ; ideograph # 🞀
1F781 ; ideograph # 🞁
1F782 ; ideograph # 🞂
1F783 ; ideograph # 🞃
1F784 ; ideograph # 🞄
1F785 ; ideograph # 🞅
1F786 ; ideograph # 🞆
1F787 ; ideograph # 🞇
1F788 ; ideograph # 🞈
1F789 ; ideograph # 🞉
1F78A ; ideograph # 🞊
1F78B ; ideograph # 🞋
1F78C ; ideograph # 🞌
1F78D ; ideograph # 🞍
1F78E ; ideograph # 🞎
1F78F ; ideograph # 🞏
1F790 ; ideograph # 🞐
1F791 ; ideograph # 🞑
1F792 ; ideograph # 🞒
1F793 ; ideograph # 🞓
1F794 ; ideograph # 🞔
1F795 ; ideograph # 🞕
1F796 ; ideograph # 🞖
1F797 ; ideograph # 🞗
1F798 ; ideograph # 🞘
1F799 ; ideograph # 🞙
1F79A ; ideograph # 🞚
1F79B ; ideograph # 🞛
1F79C ; ideograph # 🞜
1F79D ; ideograph # 🞝
1F79E ; ideograph # 🞞
1F79F ; ideograph # 🞟
1F7A0 ; ideograph # 🞠
1F7A1 ; ideograph # 🞡
1F7A2 ; ideograph # 🞢
1F7A3 ; ideograph # 🞣
1F7A4 ; ideograph # 🞤
1F7A5 ; ideograph # 🞥
1F7A6 ; ideograph # 🞦
1F7A7 ; ideograph # 🞧
1F7A8 ; ideograph # 🞨
1F7A9 ; ideograph # 🞩
1F7AA ; ideograph # 🞪
1F7AB ; ideograph # 🞫
1F7AC ; ideograph # 🞬
1F7AD ; ideograph # 🞭
1F7AE ; ideograph # 🞮
1F7AF ; ideograph # 🞯
1F7B0 ; ideograph # 🞰
1F7B1 ; ideograph # 🞱
1F7B2 ; ideograph # 🞲
1F7B3 ; ideograph # 🞳
1F7B4 ; ideograph # 🞴
1F7B5 ; ideograph # 🞵
1F7B6 ; ideograph # 🞶
1F7B7 ; ideograph # 🞷
1F7B8 ; ideograph # 🞸
1F7B9 ; ideograph # 🞹
1F7BA ; ideograph # 🞺
1F7BB ; ideograph # 🞻
1F7BC ; ideograph # 🞼
1F7BD ; ideograph # 🞽
1F7BE ; ideograph # 🞾
1F7BF ; ideograph # 🞿
1F7C0 ; ideograph # 🟀
1F7C1 ; ideograph # 🟁
1F7C2 ; ideograph # 🟂
1F7C3 ; ideograph # 🟃
1F7C4 ; ideograph # 🟄
1F7C5 ; ideograph # 🟅
1F7C6 ; ideograph # 🟆
1F7C7 ; ideograph # 🟇
1F7C8 ; ideograph # 🟈
1F7C9 ; ideograph # 🟉
1F7CA ; ideograph # 🟊
1F7CB ; ideograph # 🟋
1F7CC ; ideograph # 🟌
1F7CD ; ideograph # 🟍
1F7CE ; ideograph # 🟎
1F7CF ; ideograph # 🟏
1F7D0 ; ideograph # 🟐
1F7D1 ; ideograph # 🟑
1F7D2 ; ideograph # 🟒
1F7D3 ; ideograph # 🟓
1F7D4 ; ideograph # 🟔
1F800 ; ideograph # 🠀
1F801 ; ideograph # 🠁
1F802 ; ideograph # 🠂
1F803 ; ideograph # 🠃
1F804 ; ideograph # 🠄
1F805 ; ideograph # 🠅
1F806 ; ideograph # 🠆
1F807 ; ideograph # 🠇
1F808 ; ideograph # 🠈
1F809 ; ideograph # 🠉
1F80A ; ideograph # 🠊
1F80B ; ideograph # 🠋
1F810 ; ideograph # 🠐
1F811 ; ideograph # 🠑
1F812 ; ideograph # 🠒
1F813 ; ideograph # 🠓
1F814 ; ideograph # 🠔
1F815 ; ideograph # 🠕
1F816 ; ideograph # 🠖
1F817 ; ideograph # 🠗
1F818 ; ideograph # 🠘
1F819 ; ideograph # 🠙
1F81A ; ideograph # 🠚
1F81B ; ideograph # 🠛
1F81C ; ideograph # 🠜
1F81D ; ideograph # 🠝
1F81E ; ideograph # 🠞
1F81F ; ideograph # 🠟
1F820 ; ideograph # 🠠
1F821 ; ideograph # 🠡
1F822 ; ideograph # 🠢
1F823 ; ideograph # 🠣
1F824 ; ideograph # 🠤
1F825 ; ideograph # 🠥
1F826 ; ideograph # 🠦
1F827 ; ideograph # 🠧
1F828 ; ideograph # 🠨
1F829 ; ideograph # 🠩
1F82A ; ideograph # 🠪
1F82B ; ideograph # 🠫
1F82C ; ideograph # 🠬
1F82D ; ideograph # 🠭
1F82E ; ideograph # 🠮
1F82F ; ideograph # 🠯
1F830 ; ideograph # 🠰
1F831 ; ideograph # 🠱
1F832 ; ideograph # 🠲
1F833 ; ideograph # 🠳
1F834 ; ideograph # 🠴
1F835 ; ideograph # 🠵
1F836 ; ideograph # 🠶
1F837 ; ideograph # 🠷
1F838 ; ideograph # 🠸
1F839 ; ideograph # 🠹
1F83A ; ideograph # 🠺
1F83B ; ideograph # 🠻
1F83C ; ideograph # 🠼
1F83D ; ideograph # 🠽
1F83E ; ideograph # 🠾
1F83F ; ideograph # 🠿
1F840 ; ideograph # 🡀
1F841 ; ideograph # 🡁
1F842 ; ideograph # 🡂
1F843 ; ideograph # 🡃
1F844 ; ideograph # 🡄
1F845 ; ideograph # 🡅
1F846 ; ideograph # 🡆
1F847 ; ideograph # 🡇
1F850 ; ideograph # 🡐
1F851 ; ideograph # 🡑
1F852 ; ideograph # 🡒
1F853 ; ideograph # 🡓
1F854 ; ideograph # 🡔
1F855 ; ideograph # 🡕
1F856 ; ideograph # 🡖
1F857 ; ideograph # 🡗
1F858 ; ideograph # 🡘
1F859 ; ideograph # 🡙
1F860 ; ideograph # 🡠
1F861 ; ideograph # 🡡
1F862 ; ideograph # 🡢
1F863 ; ideograph # 🡣
1F864 ; ideograph # 🡤
1F865 ; ideograph # 🡥
1F866 ; ideograph # 🡦
1F867 ; ideograph # 🡧
1F868 ; ideograph # 🡨
1F869 ; ideograph # 🡩
1F86A ; ideograph # 🡪
1F86B ; ideograph # 🡫
1F86C ; ideograph # 🡬
1F86D ; ideograph # 🡭
1F86E ; ideograph # 🡮
1F86F ; ideograph # 🡯
1F870 ; ideograph # 🡰
1F871 ; ideograph # 🡱
1F872 ; ideograph # 🡲
1F873 ; ideograph # 🡳
1F874 ; ideograph # 🡴
1F875 ; ideograph # 🡵
1F876 ; ideograph # 🡶
1F877 ; ideograph # 🡷
1F878 ; ideograph # 🡸
1F879 ; ideograph # 🡹
1F87A ; ideograph # 🡺
1F87B ; ideograph # 🡻
1F87C ; ideograph # 🡼
1F87D ; ideograph # 🡽
1F87E ; ideograph # 🡾
1F87F ; ideograph # 🡿
1F880 ; ideograph # 🢀
1F881 ; ideograph # 🢁
1F882 ; ideograph # 🢂
1F883 ; ideograph # 🢃
1F884 ; ideograph # 🢄
1F885 ; ideograph # 🢅
1F886 ; ideograph # 🢆
1F887 ; ideograph # 🢇
1F890 ; ideograph # 🢐
1F891 ; ideograph # 🢑
1F892 ; ideograph # 🢒
1F893 ; ideograph # 🢓
1F894 ; ideograph # 🢔
1F895 ; ideograph # 🢕
1F896 ; ideograph # 🢖
1F897 ; ideograph # 🢗
1F898 ; ideograph # 🢘
1F899 ; ideograph # 🢙
1F89A ; ideograph # 🢚
1F89B ; ideograph # 🢛
1F89C ; ideograph # 🢜
1F89D ; ideograph # 🢝
1F89E ; ideograph # 🢞
1F89F ; ideograph # 🢟
1F8A0 ; ideograph # 🢠
1F8A1 ; ideograph # 🢡
1F8A2 ; ideograph # 🢢
1F8A3 ; ideograph # 🢣
1F8A4 ; ideograph # 🢤
1F8A5 ; ideograph # 🢥
1F8A6 ; ideograph # 🢦
1F8A7 ; ideograph # 🢧
1F8A8 ; ideograph # 🢨
1F8A9 ; ideograph # 🢩
1F8AA ; ideograph # 🢪
1F8AB ; ideograph # 🢫
1F8AC ; ideograph # 🢬
1F8AD ; ideograph # 🢭
1F93B ; pictograph # 🤻
1F946 ; pictograph # 🥆
